X axis;1VSC_Measurement_Control/idref;1VSC_Measurement_Control/iqref;1VSC_Measurement_Control/ppcc;1VSC_Measurement_Control/qpcc;p3/va_t;p5/va_t;
Time (s);;;;;;;

752.45E-3;895.53442774E-3;-111.18795521E-3;925.71276962E-3;97.749322905E-3;-173.45966996E3;-208.96982999E3;
752.5E-3;895.48808777E-3;-111.14207234E-3;925.64708847E-3;97.741030585E-3;-168.99494112E3;-204.94991393E3;
752.55E-3;895.44178065E-3;-111.09619163E-3;925.58143046E-3;97.732673396E-3;-164.4886415E3;-200.87950479E3;
752.6E-3;895.39550634E-3;-111.05031316E-3;925.51579563E-3;97.724251471E-3;-159.94187987E3;-196.75960498E3;
752.65E-3;895.34926484E-3;-111.00443698E-3;925.45018399E-3;97.715764946E-3;-155.35577493E3;-192.5912291E3;
752.7E-3;895.30305615E-3;-110.95856314E-3;925.38459558E-3;97.707213954E-3;-150.7314551E3;-188.3754037E3;
752.75E-3;895.25688024E-3;-110.91269172E-3;925.31903043E-3;97.69859863E-3;-146.07005819E3;-184.11316702E3;
752.8E-3;895.21073711E-3;-110.86682276E-3;925.25348857E-3;97.689919109E-3;-141.37273114E3;-179.80556874E3;
752.85E-3;895.16462675E-3;-110.82095634E-3;925.18797003E-3;97.681175526E-3;-136.64062973E3;-175.45366973E3;
752.9E-3;895.11854914E-3;-110.77509251E-3;925.12247484E-3;97.672368015E-3;-131.8749183E3;-171.05854175E3;
752.95E-3;895.07250427E-3;-110.72923133E-3;925.05700302E-3;97.66349671E-3;-127.07676948E3;-166.62126726E3;
753E-3;895.02649213E-3;-110.68337286E-3;924.99155461E-3;97.654561746E-3;-122.24736386E3;-162.14293908E3;
753.05E-3;894.98051271E-3;-110.63751716E-3;924.92612964E-3;97.645563258E-3;-117.38788976E3;-157.62466014E3;
753.1E-3;894.93456599E-3;-110.59166429E-3;924.86072814E-3;97.636501381E-3;-112.49954286E3;-153.06754325E3;
753.15E-3;894.88865197E-3;-110.54581431E-3;924.79535013E-3;97.627376248E-3;-107.58352598E3;-148.47271076E3;
753.2E-3;894.84277064E-3;-110.49996728E-3;924.72999564E-3;97.618187994E-3;-102.64104874E3;-143.84129434E3;
753.25E-3;894.79692197E-3;-110.45412326E-3;924.66466471E-3;97.608936755E-3;-97.673327271E3;-139.17443466E3;
753.3E-3;894.75110597E-3;-110.4082823E-3;924.59935737E-3;97.599622663E-3;-92.681583931E3;-134.47328115E3;
753.35E-3;894.70532261E-3;-110.36244447E-3;924.53407363E-3;97.590245855E-3;-87.66704698E3;-129.73899167E3;
753.4E-3;894.65957189E-3;-110.31660983E-3;924.46881354E-3;97.580806464E-3;-82.630950294E3;-124.97273227E3;
753.45E-3;894.61385379E-3;-110.27077843E-3;924.40357711E-3;97.571304626E-3;-77.574533058E3;-120.17567687E3;
753.5E-3;894.5681683E-3;-110.22495034E-3;924.33836439E-3;97.561740473E-3;-72.499039458E3;-115.34900697E3;
753.55E-3;894.52251542E-3;-110.1791256E-3;924.27317539E-3;97.552114142E-3;-67.405718377E3;-110.4939114E3;
753.6E-3;894.47689512E-3;-110.13330429E-3;924.20801015E-3;97.542425766E-3;-62.29582309E3;-105.61158597E3;
753.65E-3;894.4313074E-3;-110.08748646E-3;924.1428687E-3;97.53267548E-3;-57.170610948E3;-100.70323323E3;
753.7E-3;894.38575225E-3;-110.04167216E-3;924.07775106E-3;97.522863418E-3;-52.031343077E3;-95.770062122E3;
753.75E-3;894.34022965E-3;-109.99586145E-3;924.01265726E-3;97.512989715E-3;-46.879284064E3;-90.813287726E3;
753.8E-3;894.29473958E-3;-109.9500544E-3;923.94758733E-3;97.503054504E-3;-41.715701641E3;-85.834130935E3;
753.85E-3;894.24928205E-3;-109.90425106E-3;923.88254131E-3;97.493057921E-3;-36.541866384E3;-80.833818162E3;
753.9E-3;894.20385704E-3;-109.85845149E-3;923.81751921E-3;97.4830001E-3;-31.359051389E3;-75.813581038E3;
753.95E-3;894.15846453E-3;-109.81265574E-3;923.75252107E-3;97.472881174E-3;-26.168531964E3;-70.774656107E3;
754E-3;894.11310451E-3;-109.76686388E-3;923.68754692E-3;97.462701278E-3;-20.971585317E3;-65.718284523E3;
754.05E-3;894.06777697E-3;-109.72107596E-3;923.62259677E-3;97.452460547E-3;-15.769490237E3;-60.645711743E3;
754.1E-3;894.02248191E-3;-109.67529203E-3;923.55767068E-3;97.442159114E-3;-10.56352678E3;-55.558187221E3;
754.15E-3;893.9772193E-3;-109.62951216E-3;923.49276865E-3;97.431797114E-3;-5.3549759589E3;-50.4569641E3;
754.2E-3;893.93198913E-3;-109.5837364E-3;923.42789072E-3;97.42137468E-3;-145.11942107E0;-45.343298903E3;
754.25E-3;893.8867914E-3;-109.53796481E-3;923.36303691E-3;97.410891948E-3;5.0647608622E3;-40.218451222E3;
754.3E-3;893.84162609E-3;-109.49219745E-3;923.29820726E-3;97.40034905E-3;10.273382913E3;-35.083683411E3;
754.35E-3;893.79649319E-3;-109.44643437E-3;923.2334018E-3;97.389746121E-3;15.479465063E3;-29.940260272E3;
754.4E-3;893.75139268E-3;-109.40067562E-3;923.16862054E-3;97.379083294E-3;20.681726267E3;-24.789448746E3;
754.45E-3;893.70632456E-3;-109.35492127E-3;923.10386352E-3;97.368360704E-3;25.87888642E3;-19.632517597E3;
754.5E-3;893.66128881E-3;-109.30917138E-3;923.03913077E-3;97.357578485E-3;31.069666671E3;-14.470737103E3;
754.55E-3;893.61628542E-3;-109.26342599E-3;922.97442231E-3;97.34673677E-3;36.252789741E3;-9.3053787418E3;
754.6E-3;893.57131438E-3;-109.21768516E-3;922.90973817E-3;97.335835693E-3;41.426980231E3;-4.1377148779E3;
754.65E-3;893.52637568E-3;-109.17194896E-3;922.84507838E-3;97.324875388E-3;46.590964944E3;1.0309815518E3;
754.7E-3;893.4814693E-3;-109.12621743E-3;922.78044297E-3;97.313855988E-3;51.743473192E3;6.1994373508E3;
754.75E-3;893.43659523E-3;-109.08049063E-3;922.71583196E-3;97.302777627E-3;56.883237111E3;11.366379377E3;
754.8E-3;893.39175346E-3;-109.03476861E-3;922.65124538E-3;97.291640438E-3;62.008991974E3;16.530534856E3;
754.85E-3;893.34694398E-3;-108.98905144E-3;922.58668327E-3;97.280444556E-3;67.119476502E3;21.690631696E3;
754.9E-3;893.30216677E-3;-108.94333917E-3;922.52214563E-3;97.269190113E-3;72.213433172E3;26.845398798E3;
754.95E-3;893.25742183E-3;-108.89763184E-3;922.45763251E-3;97.257877244E-3;77.289608531E3;31.993566375E3;
755E-3;893.21270913E-3;-108.85192953E-3;922.39314394E-3;97.24650608E-3;82.346753502E3;37.133866257E3;
755.05E-3;893.16802868E-3;-108.80623228E-3;922.32867992E-3;97.235076756E-3;87.383623689E3;42.26503221E3;
755.1E-3;893.12338045E-3;-108.76054014E-3;922.26424051E-3;97.223589404E-3;92.398979688E3;47.385800246E3;
755.15E-3;893.07876443E-3;-108.71485318E-3;922.19982571E-3;97.212044159E-3;97.391587391E3;52.494908931E3;
755.2E-3;893.03418061E-3;-108.66917144E-3;922.13543557E-3;97.200441152E-3;102.36021829E3;57.591099704E3;
755.25E-3;892.98962899E-3;-108.62349499E-3;922.0710701E-3;97.188780517E-3;107.30364977E3;62.673117176E3;
755.3E-3;892.94510954E-3;-108.57782387E-3;922.00672933E-3;97.177062388E-3;112.22066542E3;67.739709449E3;
755.35E-3;892.90062225E-3;-108.53215814E-3;921.94241329E-3;97.165286896E-3;117.11005535E3;72.789628421E3;
755.4E-3;892.85616712E-3;-108.48649785E-3;921.878122E-3;97.153454174E-3;121.97061645E3;77.82163009E3;
755.45E-3;892.81174412E-3;-108.44084306E-3;921.8138555E-3;97.141564356E-3;126.8011527E3;82.834474867E3;
755.5E-3;892.76735326E-3;-108.39519383E-3;921.74961381E-3;97.129617574E-3;131.60047548E3;87.826927878E3;
755.55E-3;892.7229945E-3;-108.3495502E-3;921.68539695E-3;97.117613961E-3;136.36740387E3;92.797759266E3;
755.6E-3;892.67866785E-3;-108.30391222E-3;921.62120495E-3;97.105553649E-3;141.10076489E3;97.745744498E3;
755.65E-3;892.63437329E-3;-108.25827997E-3;921.55703785E-3;97.093436771E-3;145.79939385E3;102.66966467E3;
755.7E-3;892.59011081E-3;-108.21265347E-3;921.49289565E-3;97.081263459E-3;150.46213458E3;107.56830679E3;
755.75E-3;892.54588039E-3;-108.1670328E-3;921.4287784E-3;97.069033845E-3;155.08783978E3;112.4404641E3;
755.8E-3;892.50168203E-3;-108.121418E-3;921.36468611E-3;97.056748062E-3;159.67537123E3;117.28493636E3;
755.85E-3;892.4575157E-3;-108.07580912E-3;921.30061882E-3;97.044406242E-3;164.22360014E3;122.10053016E3;
755.9E-3;892.4133814E-3;-108.03020622E-3;921.23657654E-3;97.032008516E-3;168.73140736E3;126.88605917E3;
755.95E-3;892.36927912E-3;-107.98460936E-3;921.17255931E-3;97.019555018E-3;173.19768371E3;131.64034448E3;
756E-3;892.32520883E-3;-107.93901858E-3;921.10856715E-3;97.007045878E-3;177.62133023E3;136.36221489E3;
756.05E-3;892.28117054E-3;-107.89343393E-3;921.04460009E-3;96.994481229E-3;182.00125846E3;141.05050715E3;
756.1E-3;892.23716423E-3;-107.84785548E-3;920.98065815E-3;96.981861202E-3;186.33639068E3;145.70406631E3;
756.15E-3;892.19318988E-3;-107.80228326E-3;920.91674136E-3;96.96918593E-3;190.62566021E3;150.32174594E3;
756.2E-3;892.14924748E-3;-107.75671734E-3;920.85284974E-3;96.956455543E-3;194.86801166E3;154.90240848E3;
756.25E-3;892.10533702E-3;-107.71115777E-3;920.78898332E-3;96.943670174E-3;199.06240119E3;159.44492547E3;
756.3E-3;892.06145849E-3;-107.66560459E-3;920.72514213E-3;96.930829953E-3;203.20779676E3;163.94817783E3;
756.35E-3;892.01761187E-3;-107.62005786E-3;920.66132618E-3;96.917935013E-3;207.30317838E3;168.41105618E3;
756.4E-3;891.97379716E-3;-107.57451764E-3;920.59753552E-3;96.904985483E-3;211.3475384E3;172.83246105E3;
756.45E-3;891.93001433E-3;-107.52898396E-3;920.53377015E-3;96.891981496E-3;215.3398817E3;177.21130322E3;
756.5E-3;891.88626338E-3;-107.4834569E-3;920.47003011E-3;96.878923182E-3;219.27922597E3;181.54650393E3;
756.55E-3;891.8425443E-3;-107.43793648E-3;920.40631542E-3;96.865810673E-3;223.16460196E3;185.83699516E3;
756.6E-3;891.79885706E-3;-107.39242278E-3;920.3426261E-3;96.8526441E-3;226.99505368E3;190.08171993E3;
756.65E-3;891.75520166E-3;-107.34691583E-3;920.27896219E-3;96.839423592E-3;230.76963869E3;194.27963251E3;
756.7E-3;891.71157809E-3;-107.3014157E-3;920.21532371E-3;96.826149281E-3;234.48742827E3;198.4296987E3;
756.75E-3;891.66798633E-3;-107.25592242E-3;920.15171067E-3;96.812821298E-3;238.14750771E3;202.53089611E3;
756.8E-3;891.62442637E-3;-107.21043606E-3;920.08812312E-3;96.799439772E-3;241.74897648E3;206.58221435E3;
756.85E-3;891.5808982E-3;-107.16495665E-3;920.02456106E-3;96.786004835E-3;245.29094848E3;210.58265534E3;
756.9E-3;891.53740181E-3;-107.11948426E-3;919.96102453E-3;96.772516617E-3;248.77255227E3;214.53123353E3;
756.95E-3;891.49393717E-3;-107.07401894E-3;919.89751355E-3;96.758975247E-3;252.19293127E3;218.42697613E3;
757E-3;891.45050429E-3;-107.02856072E-3;919.83402815E-3;96.745380857E-3;255.55124395E3;222.26892337E3;
757.05E-3;891.40710314E-3;-106.98310967E-3;919.77056834E-3;96.731733575E-3;258.84666406E3;226.05612875E3;
757.1E-3;891.36373371E-3;-106.93766584E-3;919.70713416E-3;96.718033533E-3;262.07838086E3;229.78765923E3;
757.15E-3;891.320396E-3;-106.89222927E-3;919.64372563E-3;96.704280859E-3;265.24559926E3;233.46259549E3;
757.2E-3;891.27708998E-3;-106.84680001E-3;919.58034277E-3;96.690475683E-3;268.34754006E3;237.08003215E3;
757.25E-3;891.23381565E-3;-106.80137811E-3;919.51698561E-3;96.676618136E-3;271.38344012E3;240.63907801E3;
757.3E-3;891.19057299E-3;-106.75596363E-3;919.45365416E-3;96.662708346E-3;274.35255256E3;244.13885622E3;
757.35E-3;891.14736199E-3;-106.71055661E-3;919.39034847E-3;96.648746444E-3;277.25414695E3;247.57850455E3;
757.4E-3;891.10418263E-3;-106.66515711E-3;919.32706854E-3;96.634732557E-3;280.08750945E3;250.9571756E3;
757.45E-3;891.06103491E-3;-106.61976516E-3;919.26381441E-3;96.620666816E-3;282.85194305E3;254.27403695E3;
757.5E-3;891.01791881E-3;-106.57438083E-3;919.20058609E-3;96.606549349E-3;285.54676768E3;257.52827143E3;
757.55E-3;890.97483432E-3;-106.52900415E-3;919.13738362E-3;96.592380286E-3;288.17132043E3;260.71907729E3;
757.6E-3;890.93178142E-3;-106.48363519E-3;919.07420701E-3;96.578159755E-3;290.72495566E3;263.84566842E3;
757.65E-3;890.88876011E-3;-106.43827398E-3;919.01105628E-3;96.563887886E-3;293.2070452E3;266.9072745E3;
757.7E-3;890.84577036E-3;-106.39292058E-3;918.94793147E-3;96.549564806E-3;295.61697849E3;269.90314125E3;
757.75E-3;890.80281217E-3;-106.34757503E-3;918.8848326E-3;96.535190644E-3;297.95416272E3;272.83253056E3;
757.8E-3;890.75988552E-3;-106.30223739E-3;918.82175968E-3;96.520765529E-3;300.21802302E3;275.69472069E3;
757.85E-3;890.7169904E-3;-106.2569077E-3;918.75871275E-3;96.506289589E-3;302.40800253E3;278.4890065E3;
757.9E-3;890.6741268E-3;-106.21158601E-3;918.69569183E-3;96.491762953E-3;304.5235626E3;281.21469951E3;
757.95E-3;890.6312947E-3;-106.16627236E-3;918.63269693E-3;96.477185747E-3;306.56418287E3;283.8711282E3;
758E-3;890.5884941E-3;-106.12096682E-3;918.56972808E-3;96.462558101E-3;308.52936147E3;286.45763807E3;
758.05E-3;890.54572497E-3;-106.07566942E-3;918.50678532E-3;96.447880142E-3;310.41861506E3;288.97359187E3;
758.1E-3;890.50298731E-3;-106.03038021E-3;918.44386865E-3;96.433151997E-3;312.231479E3;291.41836971E3;
758.15E-3;890.46028109E-3;-105.98509924E-3;918.3809781E-3;96.418373795E-3;313.96750747E3;293.79136925E3;
758.2E-3;890.41760632E-3;-105.93982656E-3;918.31811369E-3;96.403545663E-3;315.62627353E3;296.09200583E3;
758.25E-3;890.37496297E-3;-105.89456221E-3;918.25527546E-3;96.388667728E-3;317.2073693E3;298.31971261E3;
758.3E-3;890.33235104E-3;-105.84930624E-3;918.19246341E-3;96.373740118E-3;318.71040598E3;300.47394071E3;
758.35E-3;890.2897705E-3;-105.80405871E-3;918.12967758E-3;96.358762959E-3;320.135014E3;302.55415938E3;
758.4E-3;890.24722136E-3;-105.75881965E-3;918.06691798E-3;96.34373638E-3;321.48084309E3;304.55985608E3;
758.45E-3;890.20470358E-3;-105.71358912E-3;918.00418464E-3;96.328660505E-3;322.74756239E3;306.49053662E3;
758.5E-3;890.16221716E-3;-105.66836715E-3;917.94147759E-3;96.313535464E-3;323.93486048E3;308.34572531E3;
758.55E-3;890.1197621E-3;-105.62315381E-3;917.87879683E-3;96.298361381E-3;325.04244551E3;310.12496504E3;
758.6E-3;890.07733836E-3;-105.57794913E-3;917.81614241E-3;96.283138421E-3;326.07004526E3;311.82781744E3;
758.65E-3;890.03494595E-3;-105.53275315E-3;917.75351433E-3;96.267866584E-3;327.01740714E3;313.45386292E3;
758.7E-3;889.99258484E-3;-105.48756594E-3;917.69091262E-3;96.25254615E-3;327.88429841E3;315.00270084E3;
758.75E-3;889.95025503E-3;-105.44238753E-3;917.6283373E-3;96.23717717E-3;328.67050605E3;316.47394957E3;
758.8E-3;889.9079565E-3;-105.39721797E-3;917.56578839E-3;96.221759777E-3;329.37583693E3;317.86724659E3;
758.85E-3;889.86568923E-3;-105.35205731E-3;917.50326593E-3;96.206294101E-3;330.00011784E3;319.1822486E3;
758.9E-3;889.82345322E-3;-105.30690558E-3;917.44076992E-3;96.190780267E-3;330.5431955E3;320.41863156E3;
758.95E-3;889.78124846E-3;-105.26176285E-3;917.37830039E-3;96.175218401E-3;331.00493663E3;321.57609084E3;
759E-3;889.73907492E-3;-105.21662915E-3;917.31585737E-3;96.159608628E-3;331.38522795E3;322.65434121E3;
759.05E-3;889.69693259E-3;-105.17150453E-3;917.25344087E-3;96.143951074E-3;331.68397626E3;323.65311698E3;
759.1E-3;889.65482147E-3;-105.12638903E-3;917.19105092E-3;96.128245865E-3;331.9011084E3;324.57217204E3;
759.15E-3;889.61274153E-3;-105.08128271E-3;917.12868754E-3;96.112493124E-3;332.03657132E3;325.41127991E3;
759.2E-3;889.57069277E-3;-105.0361856E-3;917.06635074E-3;96.096692978E-3;332.09033206E3;326.1702338E3;
759.25E-3;889.52867518E-3;-104.99109775E-3;917.00404055E-3;96.08084555E-3;332.06237777E3;326.84884668E3;
759.3E-3;889.48668873E-3;-104.9460192E-3;916.941757E-3;96.064950966E-3;331.95271572E3;327.44695132E3;
759.35E-3;889.44473341E-3;-104.90095001E-3;916.87950009E-3;96.049009351E-3;331.76137329E3;327.9644003E3;
759.4E-3;889.40280922E-3;-104.85589022E-3;916.81726987E-3;96.033020829E-3;331.48839796E3;328.40106609E3;
759.45E-3;889.36091614E-3;-104.81083986E-3;916.75506634E-3;96.016985524E-3;331.1338573E3;328.75684105E3;
759.5E-3;889.31905415E-3;-104.76579899E-3;916.69288952E-3;96.00090356E-3;330.69783897E3;329.03163749E3;
759.55E-3;889.27722324E-3;-104.72076765E-3;916.63073945E-3;95.984775062E-3;330.18045066E3;329.22538763E3;
759.6E-3;889.2354234E-3;-104.67574589E-3;916.56861613E-3;95.968600154E-3;329.58182012E3;329.3380437E3;
759.65E-3;889.19365462E-3;-104.63073374E-3;916.5065196E-3;95.952378959E-3;328.90209506E3;329.36957789E3;
759.7E-3;889.15191688E-3;-104.58573126E-3;916.44444986E-3;95.936111601E-3;328.14144318E3;329.31998237E3;
759.75E-3;889.11021016E-3;-104.54073848E-3;916.38240695E-3;95.919798204E-3;327.30005209E3;329.1892693E3;
759.8E-3;889.06853446E-3;-104.49575546E-3;916.32039087E-3;95.903438891E-3;326.37812925E3;328.97747083E3;
759.85E-3;889.02688976E-3;-104.45078223E-3;916.25840167E-3;95.887033785E-3;325.37590198E3;328.68463909E3;
759.9E-3;888.98527605E-3;-104.40581884E-3;916.19643934E-3;95.870583009E-3;324.29361733E3;328.31084617E3;
759.95E-3;888.94369332E-3;-104.36086533E-3;916.13450392E-3;95.854086687E-3;323.13154208E3;327.8561841E3;
760E-3;888.90214154E-3;-104.31592175E-3;916.07259542E-3;95.837544941E-3;321.88996264E3;327.32076484E3;
760.05E-3;888.86062072E-3;-104.27098814E-3;916.01071387E-3;95.820957894E-3;320.56918497E3;326.70472025E3;
760.1E-3;888.81913082E-3;-104.22606454E-3;915.94885929E-3;95.804325669E-3;319.16953454E3;326.00820203E3;
760.15E-3;888.77767185E-3;-104.181151E-3;915.88703169E-3;95.787648388E-3;317.69135625E3;325.23138175E3;
760.2E-3;888.73624378E-3;-104.13624756E-3;915.82523109E-3;95.770926174E-3;316.13501428E3;324.37445072E3;
760.25E-3;888.69484661E-3;-104.09135426E-3;915.76345752E-3;95.754159148E-3;314.50089209E3;323.43762002E3;
760.3E-3;888.65348032E-3;-104.04647114E-3;915.701711E-3;95.737347432E-3;312.78939227E3;322.42112038E3;
760.35E-3;888.61214489E-3;-104.00159826E-3;915.63999154E-3;95.720491149E-3;311.00093645E3;321.3252022E3;
760.4E-3;888.57084032E-3;-103.95673564E-3;915.57829917E-3;95.70359042E-3;309.1359652E3;320.15013541E3;
760.45E-3;888.52956659E-3;-103.91188334E-3;915.5166339E-3;95.686645367E-3;307.19493792E3;318.89620946E3;
760.5E-3;888.48832368E-3;-103.86704139E-3;915.45499576E-3;95.669656112E-3;305.17833274E3;317.56373322E3;
760.55E-3;888.44711159E-3;-103.82220985E-3;915.39338476E-3;95.652622775E-3;303.08664638E3;316.15303491E3;
